tipo_plano|nome_plano|ods|nome_ods|eixo|numero_meta|texto_meta|indicador|descricao|variaveis|calculo|informacao|padrao
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de homens por hora no setor indústria de transformação|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4223|4223||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de homens por hora no setor de serviços industriais de utilidade pública|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4224|4224||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de homens por hora no setor da construção civil|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4225|4225||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de homens por hora no setor do comércio|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4226|4226||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de homens por hora no setor de serviços|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4227|4227||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de homens por hora no setor da administração pública|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4228|4228||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de homens por hora no setor da agropecuária|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4229|4229||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de homens por hora no setor de extração vegetal|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4230|4230||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de homens por hora no setor de caça e pesca|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4231|4231||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Ocupação das pessoas com 16 anos de idade ou mais|Taxa de ocupação das pessoas com 16 anos ou mais.|3960, 3961|3960 / 3961||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Trabalho precário|Percentual das ocupações potencialmente precárias sobre o total das ocupações.|4139, 4141|4139 / 4141 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.6|Até 2020, reduzir substancialmente a proporção de jovens sem emprego, educação ou formação.|Desemprego de jovens|Taxa média de desemprego de jovens de 15 a 29 anos.|256|256||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.6|Até 2020, reduzir substancialmente a proporção de jovens sem emprego, educação ou formação.|Aprendizes contratados no município|Percentual de aprendizes contratados no município sobre o total estipulado pela lei.|308, 309|308 / 309 x [100]|A Lei do Aprendiz (Lei nº 10.097, de 19 de Dezembro de 2000) define que: "estabelecimentos de qualquer natureza são obrigados a empregar e matricular nos cursos dos Serviços Nacionais de Aprendizagem número de aprendizes equivalente a cinco por cento, no mínimo, e quinze por cento, no máximo, dos trabalhadores existentes em cada estabelecimento, cujas funções demandem formação profissional". O Placar do Aprendiz mostra que o cumprimento do potencial contratação de aprendizes no Brasil é de 16%. Em 2007, em parceria com o Ministério do Trabalho e Emprego, verificou-se que, se as empresas cumprissem a Lei do Aprendiz, o número de vagas destinadas aos jovens seria de 1,2 milhão. Segundo o Placar diz, em fevereiro de 2010 o total de aprendizes contratados foi de 166.034 aprendizes. Fonte: Presidência da República/Casa Civil/Subchefia para Assuntos Jurídicos|True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.6|Até 2020, reduzir substancialmente a proporção de jovens sem emprego, educação ou formação.|Jovens de 15 a 24 anos de idade que não estudam nem trabalham|Percentual de jovens de 15 a 24 anos de idade que não estudam nem trabalham sobre o total de jovens de 15 a 24 anos de idade.|4084, 4104|4084 / 4104 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.7|Tomar medidas imediatas e eficazes para erradicar o trabalho forçado, acabar com a moderna escravidão e tráfico de pessoas, além de assegurar a proibição e eliminação das piores formas de trabalho infantil, incluindo recrutamento e utilização de crianças-soldado. Até 2025 acabar com o trabalho infantil em todas as suas formas.|Crianças e adolescentes afastados de situação irregular de trabalho infantil|Número de crianças e adolescentes afastadas de situação irregular de trabalho infantil.|3947|3947||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.7|Tomar medidas imediatas e eficazes para erradicar o trabalho forçado, acabar com a moderna escravidão e tráfico de pessoas, além de assegurar a proibição e eliminação das piores formas de trabalho infantil, incluindo recrutamento e utilização de crianças-soldado. Até 2025 acabar com o trabalho infantil em todas as suas formas.|Lista suja do trabalho análogo à escravidão|Número de Infratores do cadastro de empregadores flagrados utilizando trabalho em condição análoga à escravidão – “Lista suja”.|4089|4089||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.9|Até 2030, conceber e implementar políticas para promover o turismo sustentável que gera empregos, promove a cultura e os produtos locais.|PIB do turismo|Produto Interno Bruto do turismo.|4109|4109||True
Setorial|Plano Municipal de Desenvolvimento Econômico|9|Indústria, inovação e infraestrutura|Economia Local Dinâmica, Criativa e Sustentável|9.1|Desenvolver infraestrutura de qualidade, confiável, sustentável e resiliente, incluindo infraestrutura regional e transfronteiriça, para apoiar o desenvolvimento econômico e o bem-estar humano, com foco no acesso equitativo e a preços acessíveis para todos.|Intensidade de emissões do setor de infraestrutura|A razão entre o PIB e as emissões de GEE dos setores de energia, transporte, resíduos sólidos e efluentes domésticos e industriais.|255, 4080|4080 / 255||True
Setorial|Plano Municipal de TI, Dados Abertos e Gov. Digital|9|Indústria, inovação e infraestrutura|Economia Local Dinâmica, Criativa e Sustentável|9.1|Desenvolver infraestrutura de qualidade, confiável, sustentável e resiliente, incluindo infraestrutura regional e transfronteiriça, para apoiar o desenvolvimento econômico e o bem-estar humano, com foco no acesso equitativo e a preços acessíveis para todos.|Investimento público em infraestrutura como proporção do PIB|Investimento público em infraestrutura como proporção do Produto Interno Bruto (PIB).|255, 4083|4083 / 255||True
Setorial|Plano Municipal de Desenvolvimento Econômico|9|Indústria, inovação e infraestrutura|Economia Local Dinâmica, Criativa e Sustentável|9.1|Desenvolver infraestrutura de qualidade, confiável, sustentável e resiliente, incluindo infraestrutura regional e transfronteiriça, para apoiar o desenvolvimento econômico e o bem-estar humano, com foco no acesso equitativo e a preços acessíveis para todos.|Material reciclado em atividades industriais|Percentual do material reciclado em atividades industriais sobre o total de resíduo urbano reciclado.|69, 4090|4090 / 69 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|9|Indústria, inovação e infraestrutura|Economia Local Dinâmica, Criativa e Sustentável|9.2|Promover a industrialização inclusiva e sustentável e, até 2030, aumentar significativamente a participação da indústria no setor de emprego e no PIB de acordo com as circunstâncias nacionais, além de dobrar sua participação nos países menos desenvolvidos.|Participação da indústria no PIB municipal|Percentual de participação da indústria no Produto Interno Bruto (PIB) municipal.|4007|4007||True
Setorial|Plano Municipal de Desenvolvimento Econômico|9|Indústria, inovação e infraestrutura|Economia Local Dinâmica, Criativa e Sustentável|9.2|Promover a industrialização inclusiva e sustentável e, até 2030, aumentar significativamente a participação da indústria no setor de emprego e no PIB de acordo com as circunstâncias nacionais, além de dobrar sua participação nos países menos desenvolvidos.|Variação dos empregos no setor industrial|Variação anual dos empregos no setor industrial.|4161, 4163, 4235|(4161 - 4163) / 4235||True
Setorial|Plano Municipal de Desenvolvimento Econômico|9|Indústria, inovação e infraestrutura|Economia Local Dinâmica, Criativa e Sustentável|9.4|Até 2030, modernizar a infraestrutura e reabilitar as indústrias para torná-las sustentáveis, com eficiência no uso de recursos aumentada e maior adoção de tecnologias e processos industriais limpos e ambientalmente corretos, com todos os países atuando de acordo com suas respectivas capacidades.|Emissões de gases de efeito estufa: CO2|Percentual de emissões de gases de efeito estufa e contribuição de cada gás pelos processos industriais no município.|5620, 5623|5620 / 5623 x [100]|Processos Industriais – Emissões resultantes dos processos produtivos nas indústrias e que não são resultado da queima de combustíveis. Subsetores: produtos minerais, metalurgia e química, além da produção e consumo de HFCs e SF6.|True
Setorial|Plano Municipal de Desenvolvimento Econômico|9|Indústria, inovação e infraestrutura|Economia Local Dinâmica, Criativa e Sustentável|9.4|Até 2030, modernizar a infraestrutura e reabilitar as indústrias para torná-las sustentáveis, com eficiência no uso de recursos aumentada e maior adoção de tecnologias e processos industriais limpos e ambientalmente corretos, com todos os países atuando de acordo com suas respectivas capacidades.|Emissões de gases de efeito estufa: CH4|Percentual de emissões de gases de efeito estufa e contribuição de cada gás pelos processos industriais no município.|5621, 5623|5621 / 5623 x [100]|Processos Industriais – Emissões resultantes dos processos produtivos nas indústrias e que não são resultado da queima de combustíveis. Subsetores: produtos minerais, metalurgia e química, além da produção e consumo de HFCs e SF6.|True
Setorial|Plano Municipal de Desenvolvimento Econômico|9|Indústria, inovação e infraestrutura|Economia Local Dinâmica, Criativa e Sustentável|9.4|Até 2030, modernizar a infraestrutura e reabilitar as indústrias para torná-las sustentáveis, com eficiência no uso de recursos aumentada e maior adoção de tecnologias e processos industriais limpos e ambientalmente corretos, com todos os países atuando de acordo com suas respectivas capacidades.|Emissões de gases de efeito estufa: N2O|Percentual de emissões de gases de efeito estufa e contribuição de cada gás pelos processos industriais no município.|5622, 5623|5622 / 5623 x [100]|Processos Industriais – Emissões resultantes dos processos produtivos nas indústrias e que não são resultado da queima de combustíveis. Subsetores: produtos minerais, metalurgia e química, além da produção e consumo de HFCs e SF6.|True
Setorial|Plano Municipal de TI, Dados Abertos e Gov. Digital|9|Indústria, inovação e infraestrutura|Equidade, Justiça Social e Cultura de Paz|9.c|Aumentar significativamente o acesso às TIC, e procurar ao máximo oferecer acesso universal e acessível à internet nos países menos desenvolvidos, até 2020.|Wifi livre público|Percentual de espaços públicos com wifi (acesso livre à internet) sobre o total dos espaços e equipamentos públicos.|4168, 4170|4168 / 4170 x [100]|Espaços públicos e equipamentos públicos: praças, parques, espaços de lazer e recreação de uso público, bibliotecas, casas de cultura, centros culturais, etc.|True
Setorial|Plano Municipal de Desenvolvimento Econômico|9|Indústria, inovação e infraestrutura|Equidade, Justiça Social e Cultura de Paz|9.c|Aumentar significativamente o acesso às TIC, e procurar ao máximo oferecer acesso universal e acessível à internet nos países menos desenvolvidos, até 2020.|Domicílios com acesso à internet|Percentual de domicílios com acesso à internet sobre o total de domicílios do município.|55, 3949|3949 / 55 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 1º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4149|4149||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 2º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4152|4152||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 3º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4153|4153||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 4º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4154|4154||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 5º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4155|4155||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 6º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4156|4156||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 7º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4157|4157||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 8º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4158|4158||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 9º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4159|4159||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.1|Até 2030, progressivamente, alcançar e sustentar o crescimento da renda dos 40% da população mais pobre a uma taxa maior que a média nacional.|Variação da renda domiciliar per capita: 10º décimo da população|Taxa de variação da renda domiciliar per capita por décimos da população.|4160|4160||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.2|Até 2030, empoderar e promover a inclusão social, econômica e política de todos, independentemente da idade, gênero, deficiência, raça, etnia, origem, religião, condição econômica ou outra.|Índice de Desenvolvimento Humano (IDH) municipal|Índice de Desenvolvimento Humano (IDH) municipal.|30|30||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Governança|10.2|Até 2030, empoderar e promover a inclusão social, econômica e política de todos, independentemente da idade, gênero, deficiência, raça, etnia, origem, religião, condição econômica ou outra.|Pessoas com deficiência empregadas no governo do município|Percentual de pessoas com deficiência empregadas no governo do município sobre o total de funcionários.|39, 290|290 / 39 x [100]|A Constituição Federal define que deve ser reservado um percentual de cargos e empregos públicos para as pessoas com deficiência (Decreto nº 3.298/99).|True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Governança|10.2|Até 2030, empoderar e promover a inclusão social, econômica e política de todos, independentemente da idade, gênero, deficiência, raça, etnia, origem, religião, condição econômica ou outra.|Negros em cargos gerencias no governo do município|Percentual de negros em cargos gerenciais sobre o total de pessoas em cargos gerenciais na prefeitura.|3953, 3954|3954 / 3953 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Governança|10.2|Até 2030, empoderar e promover a inclusão social, econômica e política de todos, independentemente da idade, gênero, deficiência, raça, etnia, origem, religião, condição econômica ou outra.|Acessibilidade nos espaços públicos|Percentual de espaços e equipamentos públicos com acessibilidade sobre o total de espaços públicos e equipamentos públicos no município.|3965, 4170|3965 / 4170 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|10|Redução das desigualdades|Equidade, Justiça Social e Cultura de Paz|10.3|Garantir a igualdade de oportunidades e reduzir as desigualdades de resultado, inclusive por meio da eliminação de leis, políticas e práticas discriminatórias promovendo a legislação, políticas e ações adequadas a este respeito.|Orçamento para a redução da desigualdade|Percentual do orçamento destinado a ações afirmativas em políticas públicas para a redução da desigualdade sobre o total do orçamento municipal.|312, 3967|3967 / 312 x [100]||True
Estratégico|LUOS|11|Cidades e comunidades sustentáveis|Planejamento e Desenho Urbano|11.1|Até 2030, urbanizar as favelas e garantir o acesso de todos aos serviços básicos e a habitação segura, adequada e a preço acessível.|População residente em aglomerados subnormais|Percentual da população urbana que reside em aglomerados subnormais em relação à população total do município.|19, 92|92 / 19 x [100]||True
|LUOS|11|Cidades e comunidades sustentáveis|Planejamento e Desenho Urbano|11.1|Até 2030, urbanizar as favelas e garantir o acesso de todos aos serviços básicos e a habitação segura, adequada e a preço acessível.|Propriedade de imóveis|Percentual de imóveis locados no município sobre o total de imóveis do município.|4192, 4193|4192 / 4193 x [100]||True
Setorial|Plano Municipal de Patrimonio e Turismo|11|Cidades e comunidades sustentáveis|Planejamento e Desenho Urbano|11.1|Até 2030, urbanizar as favelas e garantir o acesso de todos aos serviços básicos e a habitação segura, adequada e a preço acessível.|Déficit habitacional|Valor do déficit habitacional no município.|4018|4018||True
Setorial|Plano Municipal de Desenvolvimento Econômico|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Custo anual dos acidentes de trânsito|Custo anual, em reais, dos acidentes de trânsito no município|4016|4016||True
Estratégico|Plano Diretor Municipal|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Tempo médio gasto da moradia ao local de trabalho|Tempo médio gasto no deslocamento entre a moradia e o local de trabalho, em minutos.|4130|4130||True
Setorial|Plano Municipal de Assistência Social|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Proximidade de transporte público|Percentual da população que vive em um raio de até 300 metros de uma estação de transporte de público sobre a população total do município.|19, 4196|4196 / 19 x [100]||True
Setorial|Plano Municipal de Patrimonio e Turismo|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Corredores exclusivos de ônibus|Percentual de quilômetros (km) da rede de corredores exclusivos de ônibus sobre a extensão total de vias da cidade.|297, 298|297 / 298 x [100]||True
Setorial|Plano Municipal de Mobilidade Urbana|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Ciclovias e ciclofaixas exclusivas: Ciclovias|Percentual total da extensão de ciclovias e ciclofaixas permanentes (km) sobre a extensão total de vias do município (km).|298, 5001|5001 / 298 x [100]|Ciclovias e ciclofaixas devem ser definidas como infraestrutura voltada unicamente a ciclistas, não devendo abarcar as vias acessíveis a ciclistas e a outras formas de transporte simultaneamente.|True
Setorial|Plano Municipal de Mobilidade Urbana|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Ciclovias e ciclofaixas exclusivas: Ciclofaixas|Percentual total da extensão de ciclovias e ciclofaixas permanentes (km) sobre a extensão total de vias do município (km).|298, 5002|5002 / 298 x [100]|Ciclovias e ciclofaixas devem ser definidas como infraestrutura voltada unicamente a ciclistas, não devendo abarcar as vias acessíveis a ciclistas e a outras formas de transporte simultaneamente.|True
Setorial|Plano Municipal de Mobilidade Urbana|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Orçamento do município destinado ao transporte público|Percentual do orçamento do município destinado ao transporte público sobre o total do orçamento da área de transporte.|322, 323|322 / 323 x [100]||True
Setorial|Plano Municipal de Habitação e Reg. Fundiária|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Peso da tarifa de transporte público no orçamento mensal|Percentual de gasto da renda média mensal com transporte público sobre a renda média mensal.|4106, 4107|4106 / 4107 x [100]||True
Setorial|Plano Municipal de Mobilidade Urbana|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Transporte público por ônibus com energia sustentável|Percentual de ônibus coletivos que utilizam sistemas de energia sustentável (elétrico, híbrido e combustíveis renováveis e limpos), sobre o total de ônibus coletivos do município.|90, 4142|4142 / 90 x [100]||True
Setorial|Plano Municipal de Mobilidade Urbana|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Frota de ônibus com acessibilidade para pessoas com deficiência: ônibus com piso rebaixado|Percentual da frota de ônibus com acessibilidade, piso rebaixado e elevador para pessoas com deficiência, sobre a frota de ônibus.|90, 5003|5003 / 90 x [100]||True
Setorial|Plano Municipal de Mobilidade Urbana|11|Cidades e comunidades sustentáveis|Melhor Mobilidade, Menos Tráfego|11.2|Até 2030, proporcionar o acesso a sistemas de transporte seguros, acessíveis, sustentáveis e a preço acessível para todos, melhorando a segurança rodoviária por meio da expansão dos transportes públicos, com especial atenção para as necessidades das pessoas em situação de vulnerabilidade, mulheres, crianças, pessoas com deficiência e idosos.|Frota de ônibus com acessibilidade para pessoas com deficiência: ônibus com elevador|Percentual da frota de ônibus com acessibilidade, piso rebaixado e elevador para pessoas com deficiência, sobre a frota de ônibus.|90, 5004|5004 / 90 x [100]||True
Setorial|Plano Municipal de Mobilidade Urbana|11|Cidades e comunidades sustentáveis|Cultura para a Sustentabilidade|11.4|Fortalecer esforços para proteger, salvar e guardar o patrimônio cultural e natural do mundo.|Recursos públicos municipais para cultura|Percentual dos recursos públicos municipais para cultura sobre o total do orçamento municipal.|312, 4118|4118 / 312 x [100]||True
Setorial|Plano Municipal de Segurança Pública|11|Cidades e comunidades sustentáveis|Do Local para o Global|11.5|Até 2030, reduzir significativamente o número de mortes e o número de pessoas afetadas ​​por catástrofes. Diminuir substancialmente as perdas econômicas diretas causadas por elas em relação ao PIB global, incluindo os desastres relacionados à água, com o foco em proteger os pobres e as pessoas em situação de vulnerabilidade.|Mortes por desastres socioambientais|Número de mortes causadas por desastres socioambientais no município.|253|253||True
